profit_center,document_date,posting_date,assignment,gl_account,text,doc_number,doc_type,posting_key,amount
BX07,5/10/2025,5/10/2025,20250510,5101020102,,2000002811,ZZ,50,-604851
BX08,5/10/2025,5/10/2025,20250510,5101020102,,2000002812,ZZ,50,-2317198
BX09,5/10/2025,5/10/2025,20250510,5101020102,,2000002813,ZZ,50,-2085360
BX10,5/10/2025,5/10/2025,20250510,5101020102,,2000002814,ZZ,50,-4418877
BX11,5/10/2025,5/10/2025,20250510,5101020102,,2000002815,ZZ,50,-1866252
BX12,5/10/2025,5/10/2025,20250510,5101020102,,2000002816,ZZ,50,-1121825
BX13,5/10/2025,5/10/2025,20250510,5101020102,,2000002817,ZZ,50,-2016625
BX14,5/10/2025,5/10/2025,20250510,5101020102,,2000002818,ZZ,50,-1347373
BX19,5/10/2025,5/10/2025,20250510,5101020102,,2000002819,ZZ,50,-717407
BX20,5/10/2025,5/10/2025,20250510,5101020102,,2000002820,ZZ,50,-1296666
BX21,5/10/2025,5/10/2025,20250510,5101020102,,2000002821,ZZ,50,-428647
BX22,5/10/2025,5/10/2025,20250510,5101020102,,2000002822,ZZ,50,-266517
BX23,5/10/2025,5/10/2025,20250510,5101020102,,2000002823,ZZ,50,-432266
BX25,5/10/2025,5/10/2025,20250510,5101020102,,2000002824,ZZ,50,-205750
BX26,5/10/2025,5/10/2025,20250510,5101020102,,2000002825,ZZ,50,-509252
BX27,5/10/2025,5/10/2025,20250510,5101020102,,2000002826,ZZ,50,-1395427
BX29,5/10/2025,5/10/2025,20250510,5101020102,,2000002827,ZZ,50,-465534
BX31,5/10/2025,5/10/2025,20250510,5101020102,,2000002828,ZZ,50,-1300721
BX32,5/10/2025,5/10/2025,20250510,5101020102,,2000002829,ZZ,50,-1439117
BX33,5/10/2025,5/10/2025,20250510,5101020102,,2000002830,ZZ,50,-339417
BX34,5/10/2025,5/10/2025,20250510,5101020102,,2000002831,ZZ,50,-609199
BX35,5/10/2025,5/10/2025,20250510,5101020102,,2000002833,ZZ,50,-666100
BX36,5/10/2025,5/10/2025,20250510,5101020102,,2000002834,ZZ,50,-243658
BX38,5/10/2025,5/10/2025,20250510,5101020102,,2000002835,ZZ,50,-196923
BX39,5/10/2025,5/10/2025,20250510,5101020102,,2000002836,ZZ,50,-384688
BX41,5/10/2025,5/10/2025,20250510,5101020102,,2000002837,ZZ,50,-831349
BX43,5/10/2025,5/10/2025,20250510,5101020102,,2000002839,ZZ,50,-744968
BX49,5/10/2025,5/10/2025,20250510,5101020102,,2000002840,ZZ,50,-1627563
BX50,5/10/2025,5/10/2025,20250510,5101020102,,2000002841,ZZ,50,-180478
BX51,5/10/2025,5/10/2025,20250510,5101020102,,2000002842,ZZ,50,-1085405
BX52,5/10/2025,5/10/2025,20250510,5101020102,,2000002843,ZZ,50,-58216
BX40,5/10/2025,5/10/2025,20250510,5101020102,,2000002844,ZZ,50,-385685
BX12,5/11/2025,5/11/2025,20250511,5101020102,,601124286,QA,40,1509994
BX27,5/11/2025,5/11/2025,20250511,5101020102,,601124287,QA,40,1219644
BX03,5/11/2025,5/11/2025,20250511,5101020102,,601124288,QA,40,3194796
BX07,5/11/2025,5/11/2025,20250511,5101020102,,601124289,QA,40,855366
BX43,5/11/2025,5/11/2025,20250511,5101020102,,601124290,QA,40,374722
BX33,5/11/2025,5/11/2025,20250511,5101020102,,601124291,QA,40,1462282
BX13,5/11/2025,5/11/2025,20250511,5101020102,,601124292,QA,40,699674
BX26,5/11/2025,5/11/2025,20250511,5101020102,,601124293,QA,40,587334
BX22,5/11/2025,5/11/2025,20250511,5101020102,,601124294,QA,40,484864
BX34,5/11/2025,5/11/2025,20250511,5101020102,,601124295,QA,40,729900
BX19,5/11/2025,5/11/2025,20250511,5101020102,,601124296,QA,40,1808776
BX32,5/11/2025,5/11/2025,20250511,5101020102,,601124297,QA,40,3371966
BX01,5/11/2025,5/11/2025,20250511,5101020102,,601124298,QA,40,8815979
BX31,5/11/2025,5/11/2025,20250511,5101020102,,601124299,QA,40,964892
BX09,5/11/2025,5/11/2025,20250511,5101020102,,601124300,QA,40,4040028
BX10,5/11/2025,5/11/2025,20250511,5101020102,,601124301,QA,40,8441842
BX51,5/11/2025,5/11/2025,20250511,5101020102,,601124302,QA,40,507524
BX35,5/11/2025,5/11/2025,20250511,5101020102,,601124303,QA,40,338256
BX29,5/11/2025,5/11/2025,20250511,5101020102,,601124304,QA,40,283104
BX40,5/11/2025,5/11/2025,20250511,5101020102,,601124305,QA,40,1569376
BX21,5/11/2025,5/11/2025,20250511,5101020102,,601124306,QA,40,1854570
BX50,5/11/2025,5/11/2025,20250511,5101020102,,601124307,QA,40,1282164
BX25,5/11/2025,5/11/2025,20250511,5101020102,,601124308,QA,40,964952
BX36,5/11/2025,5/11/2025,20250511,5101020102,,601124309,QA,40,748548
BX08,5/11/2025,5/11/2025,20250511,5101020102,,601124310,QA,40,1797846
BX38,5/11/2025,5/11/2025,20250511,5101020102,,601124311,QA,40,750898
BX23,5/11/2025,5/11/2025,20250511,5101020102,,601124312,QA,40,454538
BX41,5/11/2025,5/11/2025,20250511,5101020102,,601124313,QA,40,1617456
BX11,5/11/2025,5/11/2025,20250511,5101020102,,601124314,QA,40,2219388
BX52,5/11/2025,5/11/2025,20250511,5101020102,,601124315,QA,40,232864
BX04,5/11/2025,5/11/2025,20250511,5101020102,,601124316,QA,40,916982
BX12,5/11/2025,5/11/2025,20250511,5101020102,,683013610,ZJ,40,69450
BX03,5/11/2025,5/11/2025,20250511,5101020102,,601153329,QA,40,1597398
BX07,5/11/2025,5/11/2025,20250511,5101020102,,601153330,QA,40,427683
BX01,5/11/2025,5/11/2025,20250511,5101020102,,601153331,QA,40,4408080
BX09,5/11/2025,5/11/2025,20250511,5101020102,,601153332,QA,40,2020014
BX10,5/11/2025,5/11/2025,20250511,5101020102,,601153333,QA,40,4220921
BX08,5/11/2025,5/11/2025,20250511,5101020102,,601153334,QA,40,898923
BX04,5/11/2025,5/11/2025,20250511,5101020102,,601153335,QA,40,458491
BX27,5/11/2025,5/11/2025,20250511,5101020102,,601153336,QA,40,609822
BX12,5/11/2025,5/11/2025,20250511,5101020102,,601153337,QA,40,754997
BX43,5/11/2025,5/11/2025,20250511,5101020102,,601153338,QA,40,187361
BX51,5/11/2025,5/11/2025,20250511,5101020102,,601153339,QA,40,253762
BX33,5/11/2025,5/11/2025,20250511,5101020102,,601153340,QA,40,731141
BX13,5/11/2025,5/11/2025,20250511,5101020102,,601153341,QA,40,349837
BX26,5/11/2025,5/11/2025,20250511,5101020102,,601153342,QA,40,293667
BX22,5/11/2025,5/11/2025,20250511,5101020102,,601153343,QA,40,242432
BX34,5/11/2025,5/11/2025,20250511,5101020102,,601153344,QA,40,364950
BX19,5/11/2025,5/11/2025,20250511,5101020102,,601153345,QA,40,904388
BX32,5/11/2025,5/11/2025,20250511,5101020102,,601153346,QA,40,1685983
BX31,5/11/2025,5/11/2025,20250511,5101020102,,601153347,QA,40,482446
BX35,5/11/2025,5/11/2025,20250511,5101020102,,601153348,QA,40,169128
BX29,5/11/2025,5/11/2025,20250511,5101020102,,601153349,QA,40,141552
BX21,5/11/2025,5/11/2025,20250511,5101020102,,601153350,QA,40,927285
BX25,5/11/2025,5/11/2025,20250511,5101020102,,601153351,QA,40,482476
BX36,5/11/2025,5/11/2025,20250511,5101020102,,601153352,QA,40,374274
BX23,5/11/2025,5/11/2025,20250511,5101020102,,601153353,QA,40,227269
BX11,5/11/2025,5/11/2025,20250511,5101020102,,601153354,QA,40,1109694
BX40,5/11/2025,5/11/2025,20250511,5101020102,,601153355,QA,40,784688
BX50,5/11/2025,5/11/2025,20250511,5101020102,,601153356,QA,40,641082
BX38,5/11/2025,5/11/2025,20250511,5101020102,,601153357,QA,40,375449
BX41,5/11/2025,5/11/2025,20250511,5101020102,,601153358,QA,40,808728
BX52,5/11/2025,5/11/2025,20250511,5101020102,,601153359,QA,40,116432
BX12,5/11/2025,5/11/2025,20250511,5101020102,,2000000779,ZZ,50,-1509994
BX27,5/11/2025,5/11/2025,20250511,5101020102,,2000000780,ZZ,50,-1219644
BX03,5/11/2025,5/11/2025,20250511,5101020102,,2000000781,ZZ,50,-3194796
BX07,5/11/2025,5/11/2025,20250511,5101020102,,2000000782,ZZ,50,-855366
BX43,5/11/2025,5/11/2025,20250511,5101020102,,2000000783,ZZ,50,-374722
BX33,5/11/2025,5/11/2025,20250511,5101020102,,2000000784,ZZ,50,-1462282
BX13,5/11/2025,5/11/2025,20250511,5101020102,,2000000785,ZZ,50,-699674
BX26,5/11/2025,5/11/2025,20250511,5101020102,,2000000786,ZZ,50,-587334
BX22,5/11/2025,5/11/2025,20250511,5101020102,,2000000787,ZZ,50,-484864
BX34,5/11/2025,5/11/2025,20250511,5101020102,,2000000788,ZZ,50,-729900
BX19,5/11/2025,5/11/2025,20250511,5101020102,,2000000789,ZZ,50,-1808776
BX32,5/11/2025,5/11/2025,20250511,5101020102,,2000000790,ZZ,50,-3371966
BX01,5/11/2025,5/11/2025,20250511,5101020102,,2000000791,ZZ,50,-8815979
BX31,5/11/2025,5/11/2025,20250511,5101020102,,2000000792,ZZ,50,-964892
BX09,5/11/2025,5/11/2025,20250511,5101020102,,2000000794,ZZ,50,-4040028
BX10,5/11/2025,5/11/2025,20250511,5101020102,,2000000795,ZZ,50,-8441842
BX51,5/11/2025,5/11/2025,20250511,5101020102,,2000000796,ZZ,50,-507524
BX35,5/11/2025,5/11/2025,20250511,5101020102,,2000000797,ZZ,50,-338256
BX29,5/11/2025,5/11/2025,20250511,5101020102,,2000000798,ZZ,50,-283104
BX40,5/11/2025,5/11/2025,20250511,5101020102,,2000000799,ZZ,50,-1569376
BX21,5/11/2025,5/11/2025,20250511,5101020102,,2000000801,ZZ,50,-1854570
BX50,5/11/2025,5/11/2025,20250511,5101020102,,2000000802,ZZ,50,-1282164
BX25,5/11/2025,5/11/2025,20250511,5101020102,,2000000803,ZZ,50,-964952
BX36,5/11/2025,5/11/2025,20250511,5101020102,,2000000804,ZZ,50,-748548
BX08,5/11/2025,5/11/2025,20250511,5101020102,,2000000805,ZZ,50,-1797846
BX38,5/11/2025,5/11/2025,20250511,5101020102,,2000000806,ZZ,50,-750898
BX23,5/11/2025,5/11/2025,20250511,5101020102,,2000000807,ZZ,50,-454538
BX41,5/11/2025,5/11/2025,20250511,5101020102,,2000000809,ZZ,50,-1617456
BX11,5/11/2025,5/11/2025,20250511,5101020102,,2000000810,ZZ,50,-2219388
BX52,5/11/2025,5/11/2025,20250511,5101020102,,2000000811,ZZ,50,-232864
BX04,5/11/2025,5/11/2025,20250511,5101020102,,2000000812,ZZ,50,-916982
BX01,5/12/2025,5/12/2025,20250512,5101020102,,601127180,QA,40,4681509
BX03,5/12/2025,5/12/2025,20250512,5101020102,,601127181,QA,40,1752247
BX04,5/12/2025,5/12/2025,20250512,5101020102,,601127182,QA,40,63964
BX07,5/12/2025,5/12/2025,20250512,5101020102,,601127183,QA,40,2140780
BX08,5/12/2025,5/12/2025,20250512,5101020102,,601127184,QA,40,1714382
BX09,5/12/2025,5/12/2025,20250512,5101020102,,601127185,QA,40,3582562
BX10,5/12/2025,5/12/2025,20250512,5101020102,,601127186,QA,40,3232654
BX11,5/12/2025,5/12/2025,20250512,5101020102,,601127187,QA,40,1519929
BX12,5/12/2025,5/12/2025,20250512,5101020102,,601127188,QA,40,734500
BX13,5/12/2025,5/12/2025,20250512,5101020102,,601127189,QA,40,305968
BX14,5/12/2025,5/12/2025,20250512,5101020102,,601127190,QA,40,455029
BX19,5/12/2025,5/12/2025,20250512,5101020102,,601127191,QA,40,934455
BX20,5/12/2025,5/12/2025,20250512,5101020102,,601127192,QA,40,1225049
BX21,5/12/2025,5/12/2025,20250512,5101020102,,601127193,QA,40,965107
BX22,5/12/2025,5/12/2025,20250512,5101020102,,601127194,QA,40,16445
BX23,5/12/2025,5/12/2025,20250512,5101020102,,601127195,QA,40,328392
BX25,5/12/2025,5/12/2025,20250512,5101020102,,601127196,QA,40,329473
BX26,5/12/2025,5/12/2025,20250512,5101020102,,601127197,QA,40,515095
BX27,5/12/2025,5/12/2025,20250512,5101020102,,601127198,QA,40,1233145
BX29,5/12/2025,5/12/2025,20250512,5101020102,,601127199,QA,40,318682
BX31,5/12/2025,5/12/2025,20250512,5101020102,,601127200,QA,40,1063326
BX32,5/12/2025,5/12/2025,20250512,5101020102,,601127201,QA,40,1309666
BX33,5/12/2025,5/12/2025,20250512,5101020102,,601127202,QA,40,1400996
BX34,5/12/2025,5/12/2025,20250512,5101020102,,601127203,QA,40,14128
BX35,5/12/2025,5/12/2025,20250512,5101020102,,601127204,QA,40,486801
BX36,5/12/2025,5/12/2025,20250512,5101020102,,601127205,QA,40,605967
BX38,5/12/2025,5/12/2025,20250512,5101020102,,601127206,QA,40,58847
BX39,5/12/2025,5/12/2025,20250512,5101020102,,601127207,QA,40,637810
BX40,5/12/2025,5/12/2025,20250512,5101020102,,601127208,QA,40,603299
BX41,5/12/2025,5/12/2025,20250512,5101020102,,601127209,QA,40,217742
BX43,5/12/2025,5/12/2025,20250512,5101020102,,601127210,QA,40,427826
BX49,5/12/2025,5/12/2025,20250512,5101020102,,601127211,QA,40,792275
BX50,5/12/2025,5/12/2025,20250512,5101020102,,601127212,QA,40,221756
BX51,5/12/2025,5/12/2025,20250512,5101020102,,601127213,QA,40,287099
BX52,5/12/2025,5/12/2025,20250512,5101020102,,601127214,QA,40,486871
BX01,5/13/2025,5/13/2025,20250513,5101020102,,601129794,QA,40,2784859
BX03,5/13/2025,5/13/2025,20250513,5101020102,,601129795,QA,40,1969351
BX04,5/13/2025,5/13/2025,20250513,5101020102,,601129796,QA,40,222211
BX07,5/13/2025,5/13/2025,20250513,5101020102,,601129797,QA,40,593139
BX08,5/13/2025,5/13/2025,20250513,5101020102,,601129798,QA,40,1007189
BX09,5/13/2025,5/13/2025,20250513,5101020102,,601129799,QA,40,2191759
BX10,5/13/2025,5/13/2025,20250513,5101020102,,601129800,QA,40,1806127
BX11,5/13/2025,5/13/2025,20250513,5101020102,,601129801,QA,40,763942
BX12,5/13/2025,5/13/2025,20250513,5101020102,,601129802,QA,40,858476
BX13,5/13/2025,5/13/2025,20250513,5101020102,,601129803,QA,40,264099
BX14,5/13/2025,5/13/2025,20250513,5101020102,,601129804,QA,40,184645
BX19,5/13/2025,5/13/2025,20250513,5101020102,,601129805,QA,40,116067
BX20,5/13/2025,5/13/2025,20250513,5101020102,,601129806,QA,40,962024
BX21,5/13/2025,5/13/2025,20250513,5101020102,,601129807,QA,40,311926
BX23,5/13/2025,5/13/2025,20250513,5101020102,,601129808,QA,40,241072
BX25,5/13/2025,5/13/2025,20250513,5101020102,,601129809,QA,40,467784
BX26,5/13/2025,5/13/2025,20250513,5101020102,,601129810,QA,40,58216
BX27,5/13/2025,5/13/2025,20250513,5101020102,,601129811,QA,40,753569
BX29,5/13/2025,5/13/2025,20250513,5101020102,,601129812,QA,40,519272
BX31,5/13/2025,5/13/2025,20250513,5101020102,,601129813,QA,40,1020554
BX32,5/13/2025,5/13/2025,20250513,5101020102,,601129814,QA,40,586108
BX33,5/13/2025,5/13/2025,20250513,5101020102,,601129815,QA,40,660051
BX34,5/13/2025,5/13/2025,20250513,5101020102,,601129816,QA,40,397329
BX35,5/13/2025,5/13/2025,20250513,5101020102,,601129817,QA,40,714387
BX36,5/13/2025,5/13/2025,20250513,5101020102,,601129818,QA,40,591417
BX38,5/13/2025,5/13/2025,20250513,5101020102,,601129819,QA,40,178217
BX39,5/13/2025,5/13/2025,20250513,5101020102,,601129820,QA,40,137750
BX40,5/13/2025,5/13/2025,20250513,5101020102,,601129821,QA,40,166901
BX41,5/13/2025,5/13/2025,20250513,5101020102,,601129822,QA,40,2700115
BX43,5/13/2025,5/13/2025,20250513,5101020102,,601129823,QA,40,329473
BX49,5/13/2025,5/13/2025,20250513,5101020102,,601129824,QA,40,1463850
BX50,5/13/2025,5/13/2025,20250513,5101020102,,601129825,QA,40,449774
BX51,5/13/2025,5/13/2025,20250513,5101020102,,601129826,QA,40,510194
BX52,5/13/2025,5/13/2025,20250513,5101020102,,601129827,QA,40,392662
BX22,5/13/2025,5/13/2025,20250513,5101020102,,601129828,QA,40,565571
BX19,5/13/2025,5/13/2025,20250513,5101020102,,683014099,ZJ,40,74793
BX03,5/13/2025,5/13/2025,20250513,5101020102,,3800014611,Z8,40,96162
BX01,5/14/2025,5/14/2025,20250514,5101020102,,601131461,QA,40,1957739
BX03,5/14/2025,5/14/2025,20250514,5101020102,,601131462,QA,40,957548
BX04,5/14/2025,5/14/2025,20250514,5101020102,,601131463,QA,40,1168549
BX07,5/14/2025,5/14/2025,20250514,5101020102,,601131464,QA,40,787938
BX08,5/14/2025,5/14/2025,20250514,5101020102,,601131465,QA,40,1366117
BX09,5/14/2025,5/14/2025,20250514,5101020102,,601131466,QA,40,900904
BX10,5/14/2025,5/14/2025,20250514,5101020102,,601131467,QA,40,1974160
BX11,5/14/2025,5/14/2025,20250514,5101020102,,601131468,QA,40,2131411
BX12,5/14/2025,5/14/2025,20250514,5101020102,,601131469,QA,40,833298
BX13,5/14/2025,5/14/2025,20250514,5101020102,,601131470,QA,40,1172963
BX14,5/14/2025,5/14/2025,20250514,5101020102,,601131471,QA,40,76218
BX19,5/14/2025,5/14/2025,20250514,5101020102,,601131472,QA,40,794289
BX20,5/14/2025,5/14/2025,20250514,5101020102,,601131473,QA,40,1002297
BX21,5/14/2025,5/14/2025,20250514,5101020102,,601131474,QA,40,398920
BX22,5/14/2025,5/14/2025,20250514,5101020102,,601131475,QA,40,120203
BX23,5/14/2025,5/14/2025,20250514,5101020102,,601131476,QA,40,555933
BX25,5/14/2025,5/14/2025,20250514,5101020102,,601131477,QA,40,122874
BX26,5/14/2025,5/14/2025,20250514,5101020102,,601131478,QA,40,120252
BX27,5/14/2025,5/14/2025,20250514,5101020102,,601131479,QA,40,503717
BX29,5/14/2025,5/14/2025,20250514,5101020102,,601131480,QA,40,118244
BX31,5/14/2025,5/14/2025,20250514,5101020102,,601131481,QA,40,2471746
BX32,5/14/2025,5/14/2025,20250514,5101020102,,601131482,QA,40,1205607
BX33,5/14/2025,5/14/2025,20250514,5101020102,,601131483,QA,40,192168
BX34,5/14/2025,5/14/2025,20250514,5101020102,,601131484,QA,40,827722
BX35,5/14/2025,5/14/2025,20250514,5101020102,,601131485,QA,40,881796
BX36,5/14/2025,5/14/2025,20250514,5101020102,,601131486,QA,40,570573
BX38,5/14/2025,5/14/2025,20250514,5101020102,,601131487,QA,40,916750
BX39,5/14/2025,5/14/2025,20250514,5101020102,,601131488,QA,40,648335
BX40,5/14/2025,5/14/2025,20250514,5101020102,,601131489,QA,40,163319
BX41,5/14/2025,5/14/2025,20250514,5101020102,,601131490,QA,40,1239554
BX43,5/14/2025,5/14/2025,20250514,5101020102,,601131491,QA,40,100261
BX49,5/14/2025,5/14/2025,20250514,5101020102,,601131492,QA,40,1193386
BX50,5/14/2025,5/14/2025,20250514,5101020102,,601131493,QA,40,719783
BX51,5/14/2025,5/14/2025,20250514,5101020102,,601131494,QA,40,165613
BX52,5/14/2025,5/14/2025,20250514,5101020102,,601131495,QA,40,1095000
BX03,5/14/2025,5/14/2025,20250514,5101020102,,683014259,ZJ,40,55495
BX35,5/14/2025,5/14/2025,20250514,5101020102,,683014261,ZJ,40,110880
BX03,5/14/2025,5/14/2025,20250514,5101020102,,3800014777,Z8,40,344614
BX01,5/15/2025,5/15/2025,20250515,5101020102,,601132740,QA,40,2165609
BX03,5/15/2025,5/15/2025,20250515,5101020102,,601132741,QA,40,3318972
BX04,5/15/2025,5/15/2025,20250515,5101020102,,601132742,QA,40,2699774
BX07,5/15/2025,5/15/2025,20250515,5101020102,,601132743,QA,40,635276
BX08,5/15/2025,5/15/2025,20250515,5101020102,,601132744,QA,40,1321467
BX09,5/15/2025,5/15/2025,20250515,5101020102,,601132745,QA,40,5442426
BX10,5/15/2025,5/15/2025,20250515,5101020102,,601132746,QA,40,2233492
BX11,5/15/2025,5/15/2025,20250515,5101020102,,601132747,QA,40,1569204
BX12,5/15/2025,5/15/2025,20250515,5101020102,,601132748,QA,40,740025
BX13,5/15/2025,5/15/2025,20250515,5101020102,,601132749,QA,40,325883
BX14,5/15/2025,5/15/2025,20250515,5101020102,,601132750,QA,40,75196
BX19,5/15/2025,5/15/2025,20250515,5101020102,,601132751,QA,40,388368
BX20,5/15/2025,5/15/2025,20250515,5101020102,,601132752,QA,40,623548
BX21,5/15/2025,5/15/2025,20250515,5101020102,,601132753,QA,40,315204
BX22,5/15/2025,5/15/2025,20250515,5101020102,,601132754,QA,40,81955
BX23,5/15/2025,5/15/2025,20250515,5101020102,,601132755,QA,40,496902
BX25,5/15/2025,5/15/2025,20250515,5101020102,,601132756,QA,40,268894
BX26,5/15/2025,5/15/2025,20250515,5101020102,,601132757,QA,40,1148338
BX27,5/15/2025,5/15/2025,20250515,5101020102,,601132758,QA,40,686343
BX29,5/15/2025,5/15/2025,20250515,5101020102,,601132759,QA,40,492479
BX31,5/15/2025,5/15/2025,20250515,5101020102,,601132760,QA,40,870389
BX32,5/15/2025,5/15/2025,20250515,5101020102,,601132761,QA,40,3210468
BX33,5/15/2025,5/15/2025,20250515,5101020102,,601132762,QA,40,522603
BX34,5/15/2025,5/15/2025,20250515,5101020102,,601132763,QA,40,317552
BX35,5/15/2025,5/15/2025,20250515,5101020102,,601132764,QA,40,154378
BX36,5/15/2025,5/15/2025,20250515,5101020102,,601132765,QA,40,440743
BX38,5/15/2025,5/15/2025,20250515,5101020102,,601132766,QA,40,420044
BX39,5/15/2025,5/15/2025,20250515,5101020102,,601132767,QA,40,475432
BX40,5/15/2025,5/15/2025,20250515,5101020102,,601132768,QA,40,260611
BX41,5/15/2025,5/15/2025,20250515,5101020102,,601132769,QA,40,1808579
BX43,5/15/2025,5/15/2025,20250515,5101020102,,601132770,QA,40,261851
BX49,5/15/2025,5/15/2025,20250515,5101020102,,601132771,QA,40,520063
BX50,5/15/2025,5/15/2025,20250515,5101020102,,601132772,QA,40,159851
BX51,5/15/2025,5/15/2025,20250515,5101020102,,601132773,QA,40,647852
BX52,5/15/2025,5/15/2025,20250515,5101020102,,601132774,QA,40,946031
BX40,5/15/2025,5/15/2025,20250515,5101020102,,683014381,ZJ,40,101505
BX13,5/15/2025,5/15/2025,20250515,5101020102,,683014382,ZJ,40,354
BX13,5/15/2025,5/15/2025,20250515,5101020102,,686001027,ZU,40,11087
BX01,5/16/2025,5/16/2025,20250516,5101020102,,601132775,QA,40,2632872
BX03,5/16/2025,5/16/2025,20250516,5101020102,,601132776,QA,40,2163410
BX04,5/16/2025,5/16/2025,20250516,5101020102,,601132777,QA,40,381652
BX07,5/16/2025,5/16/2025,20250516,5101020102,,601132778,QA,40,1059030
BX08,5/16/2025,5/16/2025,20250516,5101020102,,601132779,QA,40,520682
BX09,5/16/2025,5/16/2025,20250516,5101020102,,601132780,QA,40,1576453
BX10,5/16/2025,5/16/2025,20250516,5101020102,,601132781,QA,40,2453203
BX11,5/16/2025,5/16/2025,20250516,5101020102,,601132782,QA,40,964070
BX12,5/16/2025,5/16/2025,20250516,5101020102,,601132783,QA,40,678496
BX13,5/16/2025,5/16/2025,20250516,5101020102,,601132784,QA,40,522092
BX14,5/16/2025,5/16/2025,20250516,5101020102,,601132785,QA,40,158928
BX19,5/16/2025,5/16/2025,20250516,5101020102,,601132786,QA,40,418371
BX20,5/16/2025,5/16/2025,20250516,5101020102,,601132787,QA,40,1100224
BX21,5/16/2025,5/16/2025,20250516,5101020102,,601132788,QA,40,476490
BX22,5/16/2025,5/16/2025,20250516,5101020102,,601132789,QA,40,522595
BX23,5/16/2025,5/16/2025,20250516,5101020102,,601132790,QA,40,396071
BX25,5/16/2025,5/16/2025,20250516,5101020102,,601132791,QA,40,96162
BX26,5/16/2025,5/16/2025,20250516,5101020102,,601132792,QA,40,217135
BX27,5/16/2025,5/16/2025,20250516,5101020102,,601132793,QA,40,1280296
BX29,5/16/2025,5/16/2025,20250516,5101020102,,601132794,QA,40,263872
BX31,5/16/2025,5/16/2025,20250516,5101020102,,601132795,QA,40,819172
BX32,5/16/2025,5/16/2025,20250516,5101020102,,601132796,QA,40,3141514
BX33,5/16/2025,5/16/2025,20250516,5101020102,,601132797,QA,40,316241
BX34,5/16/2025,5/16/2025,20250516,5101020102,,601132798,QA,40,278042
BX35,5/16/2025,5/16/2025,20250516,5101020102,,601132799,QA,40,810240
BX36,5/16/2025,5/16/2025,20250516,5101020102,,601132800,QA,40,1174541
BX38,5/16/2025,5/16/2025,20250516,5101020102,,601132801,QA,40,174363
BX39,5/16/2025,5/16/2025,20250516,5101020102,,601132802,QA,40,377254
BX40,5/16/2025,5/16/2025,20250516,5101020102,,601132803,QA,40,395772
BX41,5/16/2025,5/16/2025,20250516,5101020102,,601132804,QA,40,1440560
BX43,5/16/2025,5/16/2025,20250516,5101020102,,601132805,QA,40,392468
BX49,5/16/2025,5/16/2025,20250516,5101020102,,601132806,QA,40,727424
BX50,5/16/2025,5/16/2025,20250516,5101020102,,601132807,QA,40,540197
BX51,5/16/2025,5/16/2025,20250516,5101020102,,601132808,QA,40,128504
BX52,5/16/2025,5/16/2025,20250516,5101020102,,601132809,QA,40,708338
BX03,5/16/2025,5/16/2025,20250516,5101020102,,3800014864,Z8,40,112568
BX01,5/17/2025,5/17/2025,20250517,5101020102,,601132810,QA,40,4214257
BX03,5/17/2025,5/17/2025,20250517,5101020102,,601132811,QA,40,2952553
BX04,5/17/2025,5/17/2025,20250517,5101020102,,601132812,QA,40,1391055
BX07,5/17/2025,5/17/2025,20250517,5101020102,,601132813,QA,40,998333
BX08,5/17/2025,5/17/2025,20250517,5101020102,,601132814,QA,40,717992
BX09,5/17/2025,5/17/2025,20250517,5101020102,,601132815,QA,40,1035239
BX10,5/17/2025,5/17/2025,20250517,5101020102,,601132816,QA,40,3832441
BX11,5/17/2025,5/17/2025,20250517,5101020102,,601132817,QA,40,1756314
BX12,5/17/2025,5/17/2025,20250517,5101020102,,601132818,QA,40,1006875
BX13,5/17/2025,5/17/2025,20250517,5101020102,,601132819,QA,40,851610
BX14,5/17/2025,5/17/2025,20250517,5101020102,,601132820,QA,40,501791
BX19,5/17/2025,5/17/2025,20250517,5101020102,,601132821,QA,40,1238061
BX20,5/17/2025,5/17/2025,20250517,5101020102,,601132822,QA,40,955165
BX21,5/17/2025,5/17/2025,20250517,5101020102,,601132823,QA,40,1377112
BX22,5/17/2025,5/17/2025,20250517,5101020102,,601132824,QA,40,291640
BX23,5/17/2025,5/17/2025,20250517,5101020102,,601132825,QA,40,425635
BX25,5/17/2025,5/17/2025,20250517,5101020102,,601132826,QA,40,302521
BX26,5/17/2025,5/17/2025,20250517,5101020102,,601132827,QA,40,577388
BX27,5/17/2025,5/17/2025,20250517,5101020102,,601132828,QA,40,1636990
BX29,5/17/2025,5/17/2025,20250517,5101020102,,601132829,QA,40,44214
BX31,5/17/2025,5/17/2025,20250517,5101020102,,601132830,QA,40,526221
BX32,5/17/2025,5/17/2025,20250517,5101020102,,601132831,QA,40,1443604
BX33,5/17/2025,5/17/2025,20250517,5101020102,,601132832,QA,40,675912
BX34,5/17/2025,5/17/2025,20250517,5101020102,,601132833,QA,40,130887
BX35,5/17/2025,5/17/2025,20250517,5101020102,,601132834,QA,40,2115789
BX36,5/17/2025,5/17/2025,20250517,5101020102,,601132835,QA,40,419964
BX38,5/17/2025,5/17/2025,20250517,5101020102,,601132836,QA,40,1035017
BX39,5/17/2025,5/17/2025,20250517,5101020102,,601132837,QA,40,283193
BX40,5/17/2025,5/17/2025,20250517,5101020102,,601132838,QA,40,492906
