profit_center,nama_outlet,posting_date,account_no,gl_acct_long_text,text,doc_id,doc_type,debit,kredit
BX09,KF.0275,1/16/2025,1107010301,Persediaan Barang Jadi,,626006435,YQ,75413784,75413784
BX10,KF.0316,1/16/2025,1107010301,Persediaan Barang Jadi,,626006436,YQ,43250598,43250598
BX12,KF.0401 Seturan,1/16/2025,1107010301,Persediaan Barang Jadi,,626006438,YQ,2670067,2670067
BX13,KF.0406 Jamal,1/16/2025,1107010301,Persediaan Barang Jadi,,626006439,YQ,1322300,1322300
BX14,KF 0416,1/16/2025,1107010301,Persediaan Barang Jadi,,626006440,YQ,4257526,4257526
BX21,KF.0609 Tajem,1/16/2025,1107010301,Persediaan Barang Jadi,,626006442,YQ,22112826,22112826
BX23,KF.Delanggu,1/16/2025,1107010301,Persediaan Barang Jadi,,626006443,YQ,6168002,6168002
BX25,KF PETANGPULUHAN,1/16/2025,1107010301,Persediaan Barang Jadi,,626006444,YQ,2419955,2419955
BX26,KF Sorosutan,1/16/2025,1107010301,Persediaan Barang Jadi,,626006445,YQ,653350,653350
BX27,KF Meguwo,1/16/2025,1107010301,Persediaan Barang Jadi,,626006446,YQ,13514480,13514480
BX29,KF. SIDOARUM,1/16/2025,1107010301,Persediaan Barang Jadi,,626006447,YQ,11309537,11309537
BX31,KF. Kota Gede,1/16/2025,1107010301,Persediaan Barang Jadi,,626006448,YQ,1266313,1266313
BX33,KF Titibumi,1/16/2025,1107010301,Persediaan Barang Jadi,,626006449,YQ,5745525,5745525
BX34,KF Kusumanegara,1/16/2025,1107010301,Persediaan Barang Jadi,,626006450,YQ,1966320,1966320
BX38,KF Prambanan,1/16/2025,1107010301,Persediaan Barang Jadi,,626006451,YQ,18615576,18615576
BX40,KF Jakal 3.5,1/16/2025,1107010301,Persediaan Barang Jadi,,626006452,YQ,1596360,1596360
BX41,KF Purwomartani,1/16/2025,1107010301,Persediaan Barang Jadi,,626006453,YQ,11919,11919
BX43,KF Sugiyopranoto Won,1/16/2025,1107010301,Persediaan Barang Jadi,,626006454,YQ,3815990,3815990
BX50,KF Bhayangkara Kulon,1/16/2025,1107010301,Persediaan Barang Jadi,,626006455,YQ,1697500,1697500
BX51,KF Sudirman Magelang,1/16/2025,1107010301,Persediaan Barang Jadi,,626006456,YQ,1291397,1291397
BX52,KF Jamal 5.5,1/16/2025,1107010301,Persediaan Barang Jadi,,626006457,YQ,6449201,6449201
BX03,KF.0070,1/8/2025,1107010301,Persediaan Barang Jadi,,640002148,QS,0,-66599
BX14,KF 0416,1/15/2025,1107010301,Persediaan Barang Jadi,,640005159,QS,0,-156750
BX29,KF. SIDOARUM,1/7/2025,1107010301,Persediaan Barang Jadi,,640002105,QS,0,-256427
BX34,KF Kusumanegara,1/17/2025,1107010301,Persediaan Barang Jadi,,640006020,QS,0,-32785
BX32,KF. Wonosari,1/28/2025,1107010301,Persediaan Barang Jadi,,640009452,QS,0,-55610
BX50,KF Bhayangkara Kulon,1/11/2025,1107010301,Persediaan Barang Jadi,,692000254,Z5,390000,390000
BX27,KF Meguwo,1/25/2025,1107010301,Persediaan Barang Jadi,,692002092,Z5,147000,147000
BX07,KF.0207,1/8/2025,1107010301,Persediaan Barang Jadi,,626001755,YQ,632264,632264
BX12,KF.0401 Seturan,1/8/2025,1107010301,Persediaan Barang Jadi,,626001759,YQ,64744,64744
BX14,KF 0416,1/8/2025,1107010301,Persediaan Barang Jadi,,626001761,YQ,4456036,4456036
BX19,KF.0524 Banteng,1/8/2025,1107010301,Persediaan Barang Jadi,,626001762,YQ,1054136,1054136
BX21,KF.0609 Tajem,1/8/2025,1107010301,Persediaan Barang Jadi,,626001764,YQ,14962710,14962710
BX25,KF PETANGPULUHAN,1/8/2025,1107010301,Persediaan Barang Jadi,,626001765,YQ,1954066,1954066
BX32,KF. Wonosari,1/8/2025,1107010301,Persediaan Barang Jadi,,626001768,YQ,1212500,1212500
BX33,KF Titibumi,1/8/2025,1107010301,Persediaan Barang Jadi,,626001769,YQ,620156,620156
BX34,KF Kusumanegara,1/8/2025,1107010301,Persediaan Barang Jadi,,626001770,YQ,15330520,15330520
BX41,KF Purwomartani,1/8/2025,1107010301,Persediaan Barang Jadi,,626001771,YQ,8027519,8027519
BX13,KF.0406 Jamal,1/8/2025,1107010301,Persediaan Barang Jadi,,692000243,Z5,3480000,3480000
BX21,KF.0609 Tajem,1/8/2025,1107010301,Persediaan Barang Jadi,,692000244,Z5,568287,568287
BX01,KF.0021,1/8/2025,1107010301,Persediaan Barang Jadi,,626001754,YQ,1337666,1337666
BX08,KF.0225,1/8/2025,1107010301,Persediaan Barang Jadi,,626001756,YQ,509825,509825
BX10,KF.0316,1/8/2025,1107010301,Persediaan Barang Jadi,,626001757,YQ,39472,39472
BX11,KF.0334 UNY,1/8/2025,1107010301,Persediaan Barang Jadi,,626001758,YQ,449585,449585
BX13,KF.0406 Jamal,1/8/2025,1107010301,Persediaan Barang Jadi,,626001760,YQ,424333,424333
BX20,KF.0592 Wates,1/8/2025,1107010301,Persediaan Barang Jadi,,626001763,YQ,17319936,17319936
BX29,KF. SIDOARUM,1/8/2025,1107010301,Persediaan Barang Jadi,,626001766,YQ,8034983,8034983
BX31,KF. Kota Gede,1/8/2025,1107010301,Persediaan Barang Jadi,,626001767,YQ,1428261,1428261
BX43,KF Sugiyopranoto Won,1/8/2025,1107010301,Persediaan Barang Jadi,,626001772,YQ,16601087,16601087
BX51,KF Sudirman Magelang,1/8/2025,1107010301,Persediaan Barang Jadi,,626001773,YQ,795600,795600
BX52,KF Jamal 5.5,1/8/2025,1107010301,Persediaan Barang Jadi,,626001774,YQ,13298852,13298852
BX03,KF.0070,1/15/2025,1107010301,Persediaan Barang Jadi,,692001125,Z5,691300,691300
BX07,KF.0207,1/5/2025,1107010301,Persediaan Barang Jadi,,626001738,YQ,324000,324000
BX33,KF Titibumi,1/13/2025,1107010301,Persediaan Barang Jadi,,640002256,QS,0,-239182
BX23,KF.Delanggu,1/17/2025,1107010301,Persediaan Barang Jadi,,640006010,QS,0,-250000
BX34,KF Kusumanegara,1/17/2025,1107010301,Persediaan Barang Jadi,,640006022,QS,0,-250000
BX39,KF Palagan Tengah,1/17/2025,1107010301,Persediaan Barang Jadi,,640006008,QS,0,-600413
BX41,KF Purwomartani,1/8/2025,1107010301,Persediaan Barang Jadi,,640002128,QS,0,-32443
BX41,KF Purwomartani,1/8/2025,1107010301,Persediaan Barang Jadi,,640002155,QS,0,-32443
BX32,KF. Wonosari,1/7/2025,1107010301,Persediaan Barang Jadi,,640002091,QS,0,-19867
BX32,KF. Wonosari,1/19/2025,1107010301,Persediaan Barang Jadi,,640006027,QS,0,-41710
BX12,KF.0401 Seturan,1/9/2025,1107010301,Persediaan Barang Jadi,,640002174,QS,0,-81911
BX09,KF.0275,1/16/2025,1107010301,Persediaan Barang Jadi,,640005987,QS,0,-81911
BX10,KF.0316,1/14/2025,1107010301,Persediaan Barang Jadi,,640002266,QS,0,-89046
BX01,KF.0021,1/25/2025,1107010301,Persediaan Barang Jadi,,692002093,Z5,1300734,1300734
BX20,KF.0592 Wates,1/25/2025,1107010301,Persediaan Barang Jadi,,692002095,Z5,159375,159375
BX38,KF Prambanan,1/25/2025,1107010301,Persediaan Barang Jadi,,692002096,Z5,590410,590410
BX23,KF.Delanggu,1/17/2025,1107010301,Persediaan Barang Jadi,,640006005,QS,0,-63176
BX32,KF. Wonosari,1/19/2025,1107010301,Persediaan Barang Jadi,,640006036,QS,0,-63176
BX01,KF.0021,1/25/2025,1107010301,Persediaan Barang Jadi,,626008675,YQ,1292400,1292400
BX03,KF.0070,1/25/2025,1107010301,Persediaan Barang Jadi,,626008676,YQ,20756754,20756754
BX04,KF.0088,1/25/2025,1107010301,Persediaan Barang Jadi,,626008677,YQ,6972847,6972847
BX07,KF.0207,1/25/2025,1107010301,Persediaan Barang Jadi,,626008678,YQ,6677898,6677898
BX08,KF.0225,1/25/2025,1107010301,Persediaan Barang Jadi,,626008679,YQ,14571987,14571987
BX10,KF.0316,1/25/2025,1107010301,Persediaan Barang Jadi,,626008681,YQ,7428216,7428216
BX12,KF.0401 Seturan,1/25/2025,1107010301,Persediaan Barang Jadi,,626008682,YQ,795453,795453
BX14,KF 0416,1/25/2025,1107010301,Persediaan Barang Jadi,,626008684,YQ,5842007,5842007
BX19,KF.0524 Banteng,1/25/2025,1107010301,Persediaan Barang Jadi,,626008685,YQ,7438755,7438755
BX21,KF.0609 Tajem,1/25/2025,1107010301,Persediaan Barang Jadi,,626008686,YQ,4500163,4500163
BX22,KF.0610 Condong Cat,1/25/2025,1107010301,Persediaan Barang Jadi,,626008687,YQ,886640,886640
BX23,KF.Delanggu,1/25/2025,1107010301,Persediaan Barang Jadi,,626008688,YQ,3691806,3691806
BX32,KF. Wonosari,1/25/2025,1107010301,Persediaan Barang Jadi,,626008690,YQ,679456,679456
BX35,KF Bantul,1/25/2025,1107010301,Persediaan Barang Jadi,,626008691,YQ,4980554,4980554
BX41,KF Purwomartani,1/25/2025,1107010301,Persediaan Barang Jadi,,626008693,YQ,2254600,2254600
BX52,KF Jamal 5.5,1/25/2025,1107010301,Persediaan Barang Jadi,,626008695,YQ,4299431,4299431
BX01,KF.0021,1/22/2025,1107010301,Persediaan Barang Jadi,,626008754,YQ,40297812,40297812
BX03,KF.0070,1/22/2025,1107010301,Persediaan Barang Jadi,,626008755,YQ,49473825,49473825
BX04,KF.0088,1/22/2025,1107010301,Persediaan Barang Jadi,,626008756,YQ,22905005,22905005
BX07,KF.0207,1/22/2025,1107010301,Persediaan Barang Jadi,,626008757,YQ,6897637,6897637
BX08,KF.0225,1/22/2025,1107010301,Persediaan Barang Jadi,,626008758,YQ,24232164,24232164
BX09,KF.0275,1/22/2025,1107010301,Persediaan Barang Jadi,,626008759,YQ,112700099,112700099
BX10,KF.0316,1/22/2025,1107010301,Persediaan Barang Jadi,,626008760,YQ,7196299,7196299
BX11,KF.0334 UNY,1/22/2025,1107010301,Persediaan Barang Jadi,,626008761,YQ,28628957,28628957
BX12,KF.0401 Seturan,1/22/2025,1107010301,Persediaan Barang Jadi,,626008762,YQ,10672666,10672666
BX13,KF.0406 Jamal,1/22/2025,1107010301,Persediaan Barang Jadi,,626008763,YQ,21692973,21692973
BX19,KF.0524 Banteng,1/22/2025,1107010301,Persediaan Barang Jadi,,626008764,YQ,23289957,23289957
BX20,KF.0592 Wates,1/22/2025,1107010301,Persediaan Barang Jadi,,626008765,YQ,1477091,1477091
BX21,KF.0609 Tajem,1/22/2025,1107010301,Persediaan Barang Jadi,,626008766,YQ,21848346,21848346
BX23,KF.Delanggu,1/22/2025,1107010301,Persediaan Barang Jadi,,626008767,YQ,1960000,1960000
BX25,KF PETANGPULUHAN,1/22/2025,1107010301,Persediaan Barang Jadi,,626008768,YQ,5663918,5663918
BX26,KF Sorosutan,1/22/2025,1107010301,Persediaan Barang Jadi,,626008769,YQ,295376,295376
BX27,KF Meguwo,1/22/2025,1107010301,Persediaan Barang Jadi,,626008770,YQ,33733058,33733058
BX29,KF. SIDOARUM,1/22/2025,1107010301,Persediaan Barang Jadi,,626008771,YQ,14850963,14850963
BX31,KF. Kota Gede,1/22/2025,1107010301,Persediaan Barang Jadi,,626008772,YQ,7014452,7014452
BX32,KF. Wonosari,1/22/2025,1107010301,Persediaan Barang Jadi,,626008773,YQ,15277595,15277595
BX33,KF Titibumi,1/22/2025,1107010301,Persediaan Barang Jadi,,626008774,YQ,16397622,16397622
BX35,KF Bantul,1/22/2025,1107010301,Persediaan Barang Jadi,,626008775,YQ,8806849,8806849
BX39,KF Palagan Tengah,1/22/2025,1107010301,Persediaan Barang Jadi,,626008776,YQ,8401756,8401756
BX40,KF Jakal 3.5,1/22/2025,1107010301,Persediaan Barang Jadi,,626008777,YQ,18793509,18793509
BX41,KF Purwomartani,1/22/2025,1107010301,Persediaan Barang Jadi,,626008778,YQ,10109547,10109547
BX43,KF Sugiyopranoto Won,1/22/2025,1107010301,Persediaan Barang Jadi,,626008779,YQ,4163959,4163959
BX50,KF Bhayangkara Kulon,1/22/2025,1107010301,Persediaan Barang Jadi,,626008780,YQ,17342881,17342881
BX51,KF Sudirman Magelang,1/22/2025,1107010301,Persediaan Barang Jadi,,626008781,YQ,6791785,6791785
BX52,KF Jamal 5.5,1/22/2025,1107010301,Persediaan Barang Jadi,,626008782,YQ,19868895,19868895
BX09,KF.0275,1/25/2025,1107010301,Persediaan Barang Jadi,,626008680,YQ,29191165,29191165
BX13,KF.0406 Jamal,1/25/2025,1107010301,Persediaan Barang Jadi,,626008683,YQ,3082711,3082711
BX27,KF Meguwo,1/25/2025,1107010301,Persediaan Barang Jadi,,626008689,YQ,910776,910776
BX38,KF Prambanan,1/25/2025,1107010301,Persediaan Barang Jadi,,626008692,YQ,1538868,1538868
BX43,KF Sugiyopranoto Won,1/25/2025,1107010301,Persediaan Barang Jadi,,626008694,YQ,2815829,2815829
BX50,KF Bhayangkara Kulon,1/7/2025,1107010301,Persediaan Barang Jadi,,640002097,QS,0,-32495
BX43,KF Sugiyopranoto Won,1/14/2025,1107010301,Persediaan Barang Jadi,,640002276,QS,0,-227295
BX10,KF.0316,1/14/2025,1107010301,Persediaan Barang Jadi,,640002267,QS,0,-39690
BX50,KF Bhayangkara Kulon,1/7/2025,1107010301,Persediaan Barang Jadi,,640002112,QS,0,-64437
BX29,KF. SIDOARUM,1/7/2025,1107010301,Persediaan Barang Jadi,,640002117,QS,0,-24569
BX43,KF Sugiyopranoto Won,1/14/2025,1107010301,Persediaan Barang Jadi,,640002269,QS,0,-20020
BX51,KF Sudirman Magelang,1/14/2025,1107010301,Persediaan Barang Jadi,,640002283,QS,0,-20020
BX51,KF Sudirman Magelang,1/14/2025,1107010301,Persediaan Barang Jadi,,640002292,QS,0,-20020
BX52,KF Jamal 5.5,1/20/2025,1107010301,Persediaan Barang Jadi,,640006056,QS,0,-38250
BX38,KF Prambanan,1/20/2025,1107010301,Persediaan Barang Jadi,,640006060,QS,0,-533784
BX29,KF. SIDOARUM,1/7/2025,1107010301,Persediaan Barang Jadi,,640002098,QS,0,-45241
BX21,KF.0609 Tajem,1/11/2025,1107010301,Persediaan Barang Jadi,,640002204,QS,0,-111300
BX09,KF.0275,1/25/2025,1107010301,Persediaan Barang Jadi,,692002097,Z5,3415275,3415275
BX07,KF.0207,1/25/2025,1107010301,Persediaan Barang Jadi,,692002098,Z5,228260,228260
BX43,KF Sugiyopranoto Won,1/8/2025,1107010301,Persediaan Barang Jadi,,640002145,QS,0,-122569
BX52,KF Jamal 5.5,1/20/2025,1107010301,Persediaan Barang Jadi,,640006047,QS,0,-71600
BX26,KF Sorosutan,1/11/2025,1107010301,Persediaan Barang Jadi,,640002212,QS,0,-9488
BX23,KF.Delanggu,1/17/2025,1107010301,Persediaan Barang Jadi,,640006016,QS,0,-32501
BX08,KF.0225,1/24/2025,1107010301,Persediaan Barang Jadi,,640007653,QS,0,-79800
BX25,KF PETANGPULUHAN,1/10/2025,1107010301,Persediaan Barang Jadi,,640002192,QS,0,-356250
BX29,KF. SIDOARUM,1/31/2025,1107010301,Persediaan Barang Jadi,,640010702,QS,0,-354739
BX14,KF 0416,1/9/2025,1107010301,Persediaan Barang Jadi,,640002181,QS,0,-101850
BX25,KF PETANGPULUHAN,1/12/2025,1107010301,Persediaan Barang Jadi,,640002221,QS,0,-159636
BX07,KF.0207,1/19/2025,1107010301,Persediaan Barang Jadi,,640006042,QS,0,-20876
BX01,KF.0021,1/18/2025,1107010301,Persediaan Barang Jadi,,626006484,YQ,57989697,57989697
BX03,KF.0070,1/18/2025,1107010301,Persediaan Barang Jadi,,626006485,YQ,19506406,19506406
BX04,KF.0088,1/18/2025,1107010301,Persediaan Barang Jadi,,626006486,YQ,15702317,15702317
BX07,KF.0207,1/18/2025,1107010301,Persediaan Barang Jadi,,626006487,YQ,14187058,14187058
BX08,KF.0225,1/18/2025,1107010301,Persediaan Barang Jadi,,626006488,YQ,2115590,2115590
BX09,KF.0275,1/18/2025,1107010301,Persediaan Barang Jadi,,626006489,YQ,50640651,50640651
BX11,KF.0334 UNY,1/18/2025,1107010301,Persediaan Barang Jadi,,626006490,YQ,6396543,6396543
BX12,KF.0401 Seturan,1/18/2025,1107010301,Persediaan Barang Jadi,,626006491,YQ,4297434,4297434
BX13,KF.0406 Jamal,1/18/2025,1107010301,Persediaan Barang Jadi,,626006492,YQ,4081429,4081429
BX14,KF 0416,1/18/2025,1107010301,Persediaan Barang Jadi,,626006493,YQ,1440892,1440892
BX19,KF.0524 Banteng,1/18/2025,1107010301,Persediaan Barang Jadi,,626006494,YQ,122921,122921
BX20,KF.0592 Wates,1/18/2025,1107010301,Persediaan Barang Jadi,,626006495,YQ,3740128,3740128
BX21,KF.0609 Tajem,1/18/2025,1107010301,Persediaan Barang Jadi,,626006496,YQ,4107649,4107649
BX22,KF.0610 Condong Cat,1/18/2025,1107010301,Persediaan Barang Jadi,,626006497,YQ,10999907,10999907
BX33,KF Titibumi,1/12/2025,1107010301,Persediaan Barang Jadi,,640002229,QS,0,-10438
BX51,KF Sudirman Magelang,1/14/2025,1107010301,Persediaan Barang Jadi,,640002301,QS,0,-10438
BX51,KF Sudirman Magelang,1/14/2025,1107010301,Persediaan Barang Jadi,,640002303,QS,0,-10438
BX35,KF Bantul,1/22/2025,1107010301,Persediaan Barang Jadi,,692002116,Z5,2674070,2674070
BX08,KF.0225,1/22/2025,1107010301,Persediaan Barang Jadi,,692002117,Z5,637009,637009
BX40,KF Jakal 3.5,1/22/2025,1107010301,Persediaan Barang Jadi,,692002118,Z5,1235409,1235409
BX23,KF.Delanggu,1/22/2025,1107010301,Persediaan Barang Jadi,,692002119,Z5,232440,232440
BX33,KF Titibumi,1/22/2025,1107010301,Persediaan Barang Jadi,,692002120,Z5,672750,672750
BX13,KF.0406 Jamal,1/22/2025,1107010301,Persediaan Barang Jadi,,692002121,Z5,885316,885316
BX14,KF 0416,1/22/2025,1107010301,Persediaan Barang Jadi,,692002122,Z5,714284,714284
BX41,KF Purwomartani,1/22/2025,1107010301,Persediaan Barang Jadi,,692002123,Z5,940815,940815
BX04,KF.0088,1/22/2025,1107010301,Persediaan Barang Jadi,,692002124,Z5,2176960,2176960
BX11,KF.0334 UNY,1/22/2025,1107010301,Persediaan Barang Jadi,,692002125,Z5,116903,116903
BX43,KF Sugiyopranoto Won,1/22/2025,1107010301,Persediaan Barang Jadi,,692002126,Z5,643428,643428
BX21,KF.0609 Tajem,1/22/2025,1107010301,Persediaan Barang Jadi,,692002127,Z5,743606,743606
BX01,KF.0021,1/22/2025,1107010301,Persediaan Barang Jadi,,692002128,Z5,1224238,1224238
BX25,KF PETANGPULUHAN,1/18/2025,1107010301,Persediaan Barang Jadi,,626006498,YQ,2072421,2072421
BX26,KF Sorosutan,1/18/2025,1107010301,Persediaan Barang Jadi,,626006499,YQ,3127620,3127620
BX27,KF Meguwo,1/18/2025,1107010301,Persediaan Barang Jadi,,626006500,YQ,15232291,15232291
BX29,KF. SIDOARUM,1/18/2025,1107010301,Persediaan Barang Jadi,,626006501,YQ,3914239,3914239
BX32,KF. Wonosari,1/18/2025,1107010301,Persediaan Barang Jadi,,626006502,YQ,11501330,11501330
BX33,KF Titibumi,1/18/2025,1107010301,Persediaan Barang Jadi,,626006503,YQ,5808236,5808236
BX38,KF Prambanan,1/18/2025,1107010301,Persediaan Barang Jadi,,626006504,YQ,4166100,4166100
BX40,KF Jakal 3.5,1/18/2025,1107010301,Persediaan Barang Jadi,,626006505,YQ,9092114,9092114
BX41,KF Purwomartani,1/18/2025,1107010301,Persediaan Barang Jadi,,626006506,YQ,10016727,10016727
BX43,KF Sugiyopranoto Won,1/18/2025,1107010301,Persediaan Barang Jadi,,626006507,YQ,20659072,20659072
BX50,KF Bhayangkara Kulon,1/18/2025,1107010301,Persediaan Barang Jadi,,626006508,YQ,5601527,5601527
BX51,KF Sudirman Magelang,1/18/2025,1107010301,Persediaan Barang Jadi,,626006509,YQ,1366348,1366348
BX52,KF Jamal 5.5,1/18/2025,1107010301,Persediaan Barang Jadi,,626006510,YQ,1034103,1034103
BX43,KF Sugiyopranoto Won,1/18/2025,1107010301,Persediaan Barang Jadi,,692001428,Z5,2314958,2314958
BX33,KF Titibumi,1/18/2025,1107010301,Persediaan Barang Jadi,,692001429,Z5,110608,110608
BX32,KF. Wonosari,1/18/2025,1107010301,Persediaan Barang Jadi,,692001430,Z5,2269205,2269205
BX03,KF.0070,1/18/2025,1107010301,Persediaan Barang Jadi,,692001431,Z5,1152690,1152690
BX50,KF Bhayangkara Kulon,1/18/2025,1107010301,Persediaan Barang Jadi,,692001432,Z5,1768644,1768644
BX09,KF.0275,1/18/2025,1107010301,Persediaan Barang Jadi,,692001433,Z5,1636300,1636300
BX38,KF Prambanan,1/20/2025,1107010301,Persediaan Barang Jadi,,626006535,YQ,158400,158400
BX22,KF.0610 Condong Cat,1/24/2025,1107010301,Persediaan Barang Jadi,,639000604,QZ,158400,158400
BX03,KF.0070,1/20/2025,1107010301,Persediaan Barang Jadi,,626006520,YQ,10595844,10595844
BX04,KF.0088,1/20/2025,1107010301,Persediaan Barang Jadi,,626006521,YQ,13784353,13784353
BX07,KF.0207,1/20/2025,1107010301,Persediaan Barang Jadi,,626006522,YQ,3452825,3452825
BX09,KF.0275,1/20/2025,1107010301,Persediaan Barang Jadi,,626006523,YQ,771758,771758
BX11,KF.0334 UNY,1/20/2025,1107010301,Persediaan Barang Jadi,,626006524,YQ,2484235,2484235
BX14,KF 0416,1/20/2025,1107010301,Persediaan Barang Jadi,,626006526,YQ,1153368,1153368
BX20,KF.0592 Wates,1/20/2025,1107010301,Persediaan Barang Jadi,,626006527,YQ,1011200,1011200
BX21,KF.0609 Tajem,1/20/2025,1107010301,Persediaan Barang Jadi,,626006528,YQ,3093275,3093275
BX23,KF.Delanggu,1/20/2025,1107010301,Persediaan Barang Jadi,,626006530,YQ,57867579,57867579
BX26,KF Sorosutan,1/20/2025,1107010301,Persediaan Barang Jadi,,626006531,YQ,212940,212940
BX27,KF Meguwo,1/20/2025,1107010301,Persediaan Barang Jadi,,626006532,YQ,1826133,1826133
BX31,KF. Kota Gede,1/20/2025,1107010301,Persediaan Barang Jadi,,626006533,YQ,387231,387231
BX34,KF Kusumanegara,1/20/2025,1107010301,Persediaan Barang Jadi,,626006534,YQ,6717884,6717884
BX39,KF Palagan Tengah,1/20/2025,1107010301,Persediaan Barang Jadi,,626006536,YQ,6555804,6555804
BX41,KF Purwomartani,1/20/2025,1107010301,Persediaan Barang Jadi,,626006537,YQ,1935575,1935575
BX43,KF Sugiyopranoto Won,1/20/2025,1107010301,Persediaan Barang Jadi,,626006538,YQ,2477480,2477480
BX13,KF.0406 Jamal,1/5/2025,1107010301,Persediaan Barang Jadi,,692000241,Z5,598500,598500
BX49,KF Kusmanto,1/9/2025,1107010301,Persediaan Barang Jadi,,692000247,Z5,598500,598500
BX03,KF.0070,1/14/2025,1107010301,Persediaan Barang Jadi,,692000292,Z5,117000,117000
BX04,KF.0088,1/20/2025,1107010301,Persediaan Barang Jadi,,692001437,Z5,3876284,3876284
BX09,KF.0275,1/20/2025,1107010301,Persediaan Barang Jadi,,692001438,Z5,581076,581076
BX10,KF.0316,1/10/2025,1107010301,Persediaan Barang Jadi,,639000062,QZ,0,-586598
BX22,KF.0610 Condong Cat,1/22/2025,1107010301,Persediaan Barang Jadi,,639000531,QZ,0,-586598
BX12,KF.0401 Seturan,1/20/2025,1107010301,Persediaan Barang Jadi,,626006525,YQ,424933,424933
BX22,KF.0610 Condong Cat,1/20/2025,1107010301,Persediaan Barang Jadi,,626006529,YQ,5519959,5519959
BX51,KF Sudirman Magelang,1/20/2025,1107010301,Persediaan Barang Jadi,,626006539,YQ,37968,37968
BX08,KF.0225,1/4/2025,1107010301,Persediaan Barang Jadi,,692000240,Z5,276520,276520
BX31,KF. Kota Gede,1/8/2025,1107010301,Persediaan Barang Jadi,,692000245,Z5,276520,276520
BX41,KF Purwomartani,1/17/2025,1107010301,Persediaan Barang Jadi,,692001426,Z5,276520,276520
BX38,KF Prambanan,1/17/2025,1107010301,Persediaan Barang Jadi,,639000348,QZ,0,-504000
BX19,KF.0524 Banteng,1/13/2025,1107010301,Persediaan Barang Jadi,,692000269,Z5,852000,852000
BX01,KF.0021,1/11/2025,1107010301,Persediaan Barang Jadi,,692000257,Z5,90000,90000
BX50,KF Bhayangkara Kulon,1/21/2025,1107010301,Persediaan Barang Jadi,,692002138,Z5,540000,540000
BX25,KF PETANGPULUHAN,1/15/2025,1107010301,Persediaan Barang Jadi,,640005163,QS,0,-158400
BX20,KF.0592 Wates,1/21/2025,1107010301,Persediaan Barang Jadi,,640007673,QS,0,-365476
BX20,KF.0592 Wates,1/21/2025,1107010301,Persediaan Barang Jadi,,640007674,QS,0,-132804
BX41,KF Purwomartani,1/21/2025,1107010301,Persediaan Barang Jadi,,640007675,QS,0,-559650
BX41,KF Purwomartani,1/21/2025,1107010301,Persediaan Barang Jadi,,640007677,QS,0,-13160
BX01,KF.0021,1/9/2025,1107010301,Persediaan Barang Jadi,,640002167,QS,0,-31350
BX13,KF.0406 Jamal,1/14/2025,1107010301,Persediaan Barang Jadi,,640002282,QS,0,-418000
BX25,KF PETANGPULUHAN,1/15/2025,1107010301,Persediaan Barang Jadi,,640005162,QS,0,-418000
BX01,KF.0021,1/9/2025,1107010301,Persediaan Barang Jadi,,640002169,QS,0,-66373
BX03,KF.0070,1/30/2025,1107010301,Persediaan Barang Jadi,,626013085,YQ,28615869,28615869
BX08,KF.0225,1/30/2025,1107010301,Persediaan Barang Jadi,,626013088,YQ,1364010,1364010
BX09,KF.0275,1/30/2025,1107010301,Persediaan Barang Jadi,,626013089,YQ,12612264,12612264
BX10,KF.0316,1/30/2025,1107010301,Persediaan Barang Jadi,,626013090,YQ,52150307,52150307
BX11,KF.0334 UNY,1/30/2025,1107010301,Persediaan Barang Jadi,,626013091,YQ,324978,324978
BX12,KF.0401 Seturan,1/30/2025,1107010301,Persediaan Barang Jadi,,626013092,YQ,5174560,5174560
